coarse_length_m,energy_density_J_m3,mass_density_kg_m3,memory_length_m,temperature_proxy_K
0.42541483022783505,0.10079999999999997,1.1215512565020471e-18,1.7519999999999996,2.9064777777777775
0.4279148409568323,0.10079999999999997,1.1215512565020471e-18,1.7871999999999995,2.908611111111111
0.43328204824725114,0.12159999999999996,1.3529824681611996e-18,1.7455999999999998,2.913233333333333
0.4293664583494564,0.11359999999999995,1.2639704636769101e-18,1.8207999999999995,2.909855555555555
0.41311822359545775,0.08959999999999997,9.969344502240419e-19,1.7247999999999997,2.8961666666666663
0.4129030017920538,0.08159999999999998,9.079224457397524e-19,1.7375999999999996,2.8959888888888887
0.4326661530556786,0.12799999999999997,1.4241920717486315e-18,1.7167999999999997,2.9126999999999996
0.42415929921564965,0.11519999999999997,1.281772864573768e-18,1.7743999999999995,2.905411111111111
0.4332820482472511,0.11679999999999996,1.299575265470626e-18,1.7759999999999994,2.913233333333333
0.4233202097703344,0.09279999999999997,1.0325392520177575e-18,1.8111999999999995,2.9046999999999996
0.42184778718816995,0.12159999999999997,1.3529824681611998e-18,1.8048,2.9034555555555555
0.42436881234238794,0.11359999999999996,1.2639704636769101e-18,1.7887999999999997,2.9055888888888886
0.40573664145874494,0.07999999999999997,8.901200448428945e-19,1.7023999999999997,2.890122222222222
0.4310194633398563,0.11359999999999996,1.2639704636769101e-18,1.8399999999999999,2.9112777777777774
0.42142615011410944,0.13279999999999997,1.477599274439205e-18,1.7711999999999997,2.9031
0.42624979635055404,0.12639999999999996,1.4063896708517733e-18,1.7599999999999993,2.907188888888889
0.41867515914953546,0.10719999999999996,1.1927608600894786e-18,1.7599999999999998,2.9007888888888886
0.42058160788233334,0.09279999999999997,1.0325392520177575e-18,1.7503999999999995,2.9023888888888885
0.42457822208241747,0.10239999999999996,1.1393536573989049e-18,1.8399999999999999,2.9057666666666666
0.4195235392680606,0.09119999999999998,1.0147368511208998e-18,1.7647999999999997,2.9015
0.42184778718816995,0.10079999999999997,1.1215512565020471e-18,1.7535999999999998,2.9034555555555555
0.4229000407240987,0.12319999999999996,1.3707848690580575e-18,1.7711999999999994,2.904344444444444
0.4133333333333333,0.09599999999999997,1.0681440538114736e-18,1.7519999999999993,2.8963444444444444
0.4306068069854704,0.12319999999999998,1.3707848690580577e-18,1.7631999999999997,2.9109222222222217
0.42163702135578385,0.11199999999999996,1.2461680627800522e-18,1.7871999999999995,2.9032777777777774
0.4264582824458526,0.10559999999999997,1.1749584591926207e-18,1.7887999999999995,2.9073666666666664
0.43594087264724835,0.11679999999999996,1.299575265470626e-18,1.8175999999999999,2.915544444444444
0.4233202097703344,0.09279999999999997,1.0325392520177575e-18,1.7263999999999997,2.9046999999999996
0.42645828244585265,0.12479999999999995,1.3885872699549154e-18,1.8063999999999996,2.9073666666666664
0.4120409904096651,0.10719999999999996,1.1927608600894786e-18,1.7376,2.8952777777777774
0.42100409076925177,0.09119999999999998,1.0147368511208998e-18,1.7743999999999995,2.902744444444444
0.42708313008125237,0.11359999999999996,1.2639704636769101e-18,1.8287999999999995,2.9078999999999997
0.41654664938168817,0.11999999999999995,1.3351800672643417e-18,1.7247999999999994,2.8990111111111108
0.42645828244585265,0.09279999999999997,1.0325392520177575e-18,1.7535999999999996,2.9073666666666664
0.4074855143982966,0.08639999999999998,9.613296484303262e-19,1.7279999999999998,2.891544444444444
0.4243688123423879,0.11039999999999997,1.2283656618831945e-18,1.7631999999999994,2.9055888888888886
0.42121517330483493,0.11039999999999997,1.2283656618831945e-18,1.7727999999999995,2.9029222222222217
0.4249967320135793,0.12479999999999995,1.3885872699549154e-18,1.7439999999999998,2.906122222222222
0.42100409076925177,0.09439999999999996,1.0503416529146154e-18,1.8031999999999997,2.902744444444444
0.4146216481457656,0.08799999999999998,9.791320493271841e-19,1.7695999999999998,2.897411111111111
0.441008944227766,0.11199999999999996,1.2461680627800522e-18,1.7823999999999995,2.9199888888888887
0.41675998954900745,0.10399999999999995,1.1571560582957628e-18,1.7007999999999994,2.899188888888889
0.4111771718695806,0.09439999999999998,1.0503416529146156e-18,1.6927999999999994,2.8945666666666665
0.4161196409153929,0.10719999999999996,1.1927608600894786e-18,1.7359999999999998,2.898655555555555
0.42184778718816995,0.09759999999999996,1.0859464547083313e-18,1.7647999999999997,2.9034555555555555
0.41182520563947994,0.08479999999999997,9.43527247533468e-19,1.7567999999999993,2.8951
0.4173993557999607,0.11359999999999998,1.2639704636769103e-18,1.7839999999999998,2.899722222222222
0.42015870017569945,0.09599999999999997,1.0681440538114736e-18,1.7327999999999997,2.9020333333333332
0.4163331998932265,0.08799999999999998,9.791320493271841e-19,1.7887999999999997,2.898833333333333
0.42247945380679613,0.11519999999999997,1.281772864573768e-18,1.7423999999999995,2.9039888888888887
