branch_i,branch_j,tree_distance,memory_divergence,observation_count_distance,magnitude,real,imag,phase,suppressed
b0.0.0.1.2,b0.1.4.0.2,8,4,0,8.716600486349316e-08,8.349414524710105e-08,-2.50327807747862e-08,-0.2912868810379962,True
b0.0.0.1.2,b0.1.4.0.3,8,4,0,8.169784008244379e-08,7.728540623772486e-08,-2.648590298265094e-08,-0.33015898388763015,True
b0.0.0.1.2,b0.1.4.0.4,8,4,0,6.221696786116583e-08,5.479034168575183e-08,-2.9478289431307027e-08,-0.49359886784656004,True
b0.0.0.1.2,b0.1.4.1.0,8,4,0,9.001384145839668e-08,8.670458979400904e-08,-2.41827575505771e-08,-0.2719974509974683,True
b0.0.0.1.2,b0.1.4.1.1,8,4,0,8.014367906858415e-08,7.551074130461063e-08,-2.6853998627325163e-08,-0.3416829151863726,True
b0.0.0.1.2,b0.1.4.1.2,8,5,1,1.3486267723932269e-08,1.2617129679635551e-08,-4.763135077744171e-09,-0.3609723452269005,True
b0.0.0.1.2,b0.1.4.1.3,8,5,1,1.2640236816455235e-08,1.1643194625206036e-08,-4.920529005670389e-09,-0.39984444807653463,True
b0.0.0.1.2,b0.1.4.1.4,8,5,1,9.626168904505951e-09,8.138983110512947e-09,-5.14004685823605e-09,-0.5632843320354644,True
b0.0.0.1.2,b0.1.4.2.0,8,4,0,8.716600486349314e-08,8.349414524710103e-08,-2.5032780774786198e-08,-0.2912868810379962,True
b0.0.0.1.2,b0.1.4.2.1,8,4,0,7.760811233347036e-08,7.260656821794207e-08,-2.740994986456337e-08,-0.3609723452269005,True
b0.0.0.1.2,b0.1.4.2.2,8,5,1,1.3059592380111602e-08,1.2126713125170513e-08,-4.847244775590173e-09,-0.3802617752674285,True
b0.0.0.1.2,b0.1.4.2.3,8,5,1,1.2240327998089943e-08,1.1180826847902567e-08,-4.981439600963332e-09,-0.41913387811706254,True
b0.0.0.1.2,b0.1.4.2.4,8,5,1,9.321618452810754e-09,7.784011875348321e-09,-5.128521200523429e-09,-0.5825737620759923,True
b0.0.0.1.2,b0.1.4.3.0,8,3,1,1.4518772559345217e-07,1.3165666997692385e-07,-6.120454977848396e-08,-0.4351589838876302,True
b0.0.0.1.2,b0.1.4.3.1,8,3,1,1.2926765813052494e-07,1.1314148171510659e-07,-6.252305617818495e-08,-0.5048444480765345,True
b0.0.0.1.2,b0.1.4.3.2,8,4,0,5.912986187969356e-08,5.1192134910513443e-08,-2.9592328215526213e-08,-0.5241338781170625,True
b0.0.0.1.2,b0.1.4.3.3,8,4,0,5.542048195864282e-08,4.6866582729018134e-08,-2.9579608581459513e-08,-0.5630059809666965,True
b0.0.0.1.2,b0.1.4.3.4,8,4,0,4.220545293965694e-08,3.1550257353807e-08,-2.8033578415003395e-08,-0.7264458649256262,True
b0.0.0.1.2,b0.1.4.4.0,8,4,0,7.411572757370648e-08,6.858972162908723e-08,-2.8081865333773653e-08,-0.3885988678465599,True
b0.0.0.1.2,b0.1.4.4.1,8,4,0,6.598881892344412e-08,5.9179620497932906e-08,-2.9194121679402105e-08,-0.45828433203546437,True
b0.0.0.1.2,b0.1.4.4.2,8,5,1,1.1104342714614754e-08,9.861907758064611e-09,-5.103841934762752e-09,-0.4775737620759923,True
b0.0.0.1.2,b0.1.4.4.3,8,5,1,1.0407736556699754e-08,9.050356162042079e-09,-5.139263913621426e-09,-0.5164458649256262,True
b0.0.0.1.2,b0.1.4.4.4,8,5,1,7.926008939798396e-09,6.163617686832581e-09,-4.983114961981981e-09,-0.6798857488845561,True
b0.0.0.1.2,b0.2.0.0.0,8,3,1,3.367817107173628e-07,3.359643248138395e-07,2.344980012909242e-08,0.06968546418890433,True
b0.0.0.1.2,b0.2.0.0.1,8,3,1,2.9985305484796975e-07,2.9985305484796975e-07,-3.994845185956871e-23,-1.3322676295501878e-16,True
b0.0.0.1.2,b0.2.0.0.2,8,4,0,1.3715936355450883e-07,1.3713384707292193e-07,-2.6455618795243383e-09,-0.019289430040528053,True
b0.0.0.1.2,b0.2.0.0.3,8,4,0,1.2855497698941997e-07,1.2833760270875623e-07,-7.472739773318876e-09,-0.05816153289016199,True
b0.0.0.1.2,b0.2.0.0.4,8,4,0,9.79010077092898e-08,9.550700710458002e-08,-2.151787406832104e-08,-0.22160141684909188,True
b0.0.0.1.2,b0.2.0.1.0,8,4,0,1.416405538473979e-07,1.416405538473979e-07,-9.435156246122427e-24,-6.661338147750939e-17,True
b0.0.0.1.2,b0.2.0.1.1,8,4,0,1.2610943946758388e-07,1.2580336560774612e-07,-8.78088404387414e-09,-0.06968546418890446,True
b0.0.0.1.2,b0.2.0.1.2,8,5,1,2.1221207747643185e-08,2.1137263965188085e-08,-1.8856644278854165e-09,-0.08897489422943239,True
b0.0.0.1.2,b0.2.0.1.3,8,5,1,1.9889942640349112e-08,1.9727614812376067e-08,-2.5359479590279843e-09,-0.12784699707906638,True
b0.0.0.1.2,b0.2.0.1.4,8,5,1,1.514718039994988e-08,1.4509106874612987e-08,-4.3500450307650865e-09,-0.2912868810379962,True
b0.0.0.1.2,b0.2.0.2.0,8,4,0,1.3715936355450883e-07,1.3713384707292193e-07,-2.6455618795243383e-09,-0.019289430040528053,True
b0.0.0.1.2,b0.2.0.2.1,8,4,0,1.22119618892661e-07,1.2163655577751083e-07,-1.085124956275824e-08,-0.08897489422943246,True
b0.0.0.1.2,b0.2.0.2.2,8,5,1,2.054981620349138e-08,2.0429499910962515e-08,-2.220468280624493e-09,-0.10826432426996044,True
b0.0.0.1.2,b0.2.0.2.3,8,5,1,1.9260669346331344e-08,1.9052556857780197e-08,-2.8237317241127213e-09,-0.14713642711959438,True
b0.0.0.1.2,b0.2.0.2.4,8,5,1,1.4667957494297977e-08,1.3966207249736707e-08,-4.482636736557408e-09,-0.3105763110785241,True
b0.0.0.1.2,b0.2.0.3.0,8,3,1,2.2845897399462995e-07,2.254247328350555e-07,-3.711054600680051e-08,-0.16316153289016203,True
b0.0.0.1.2,b0.2.0.3.1,8,3,1,2.0340808030758343e-07,1.9791878751610383e-07,-4.6936134082087016e-08,-0.23284699707906634,True
b0.0.0.1.2,b0.2.0.3.2,8,4,0,9.304331700398372e-08,9.010144087639809e-08,-2.3211832997433556e-08,-0.2521364271195943,True
b0.0.0.1.2,b0.2.0.3.3,8,4,0,8.720645216258179e-08,8.353985660603002e-08,-2.502114419902911e-08,-0.2910085299692283,True
b0.0.0.1.2,b0.2.0.3.4,8,4,0,6.64120498903078e-08,5.96714455087679e-08,-2.9152683607635103e-08,-0.4544484139281581,True
b0.0.0.1.2,b0.2.0.4.0,8,4,0,1.1662420503622879e-07,1.1583229791453867e-07,-1.3567754426208282e-08,-0.11660141684909187,True
b0.0.0.1.2,b0.2.0.4.1,8,4,0,1.0383617351085062e-07,1.0203967474560466e-07,-1.9231632982840722e-08,-0.18628688103799632,True
b0.0.0.1.2,b0.2.0.4.2,8,5,1,1.747314887051335e-08,1.7105225579931132e-08,-3.5668178129519957e-09,-0.20557631107852425,True
b0.0.0.1.2,b0.2.0.4.3,8,5,1,1.6377009872088408e-08,1.589013722277268e-08,-3.9635831506271454e-09,-0.2444484139281582,True
b0.0.0.1.2,b0.2.0.4.4,8,5,1,1.2471907407166313e-08,1.1448718627581636e-08,-4.947253395511011e-09,-0.4078882978870881,True
b0.0.0.1.2,b0.2.1.0.0,8,3,1,2.9985305484796975e-07,2.9985305484796975e-07,-1.9974225929784355e-23,-6.661338147750939e-17,True
b0.0.0.1.2,b0.2.1.0.1,8,3,1,2.6697368544789015e-07,2.663257270815289e-07,-1.8589131666755524e-08,-0.06968546418890446,True
b0.0.0.1.2,b0.2.1.0.2,8,4,0,1.22119618892661e-07,1.2163655577751083e-07,-1.0851249562758232e-08,-0.08897489422943239,True
b0.0.0.1.2,b0.2.1.0.3,8,4,0,1.1445871714375348e-07,1.135245849905096e-07,-1.4593372911233708e-08,-0.12784699707906638,True
b0.0.0.1.2,b0.2.1.0.4,8,4,0,8.716600486349314e-08,8.349414524710103e-08,-2.5032780774786198e-08,-0.2912868810379962,True
b0.0.0.1.2,b0.2.1.1.0,8,4,0,1.2610943946758388e-07,1.2580336560774612e-07,-8.78088404387414e-09,-0.06968546418890446,True
b0.0.0.1.2,b0.2.1.1.1,8,4,0,1.1228133674175388e-07,1.1119261006711755e-07,-1.55981424207205e-08,-0.1393709283778088,True
b0.0.0.1.2,b0.2.1.1.2,8,5,1,1.8894268210527726e-08,1.865695292832704e-08,-2.9852099828232503e-09,-0.15866035841833684,True
b0.0.0.1.2,b0.2.1.1.3,8,5,1,1.7708978461911762e-08,1.7364606442378687e-08,-3.4753936850025e-09,-0.19753246126797078,True
b0.0.0.1.2,b0.2.1.1.4,8,5,1,1.3486267723932269e-08,1.2617129679635551e-08,-4.763135077744171e-09,-0.3609723452269005,True
b0.0.0.1.2,b0.2.1.2.0,8,4,0,1.22119618892661e-07,1.2163655577751083e-07,-1.085124956275824e-08,-0.08897489422943246,True
b0.0.0.1.2,b0.2.1.2.1,8,4,0,1.0872900640547285e-07,1.0736335124746374e-07,-1.7178697355593696e-08,-0.15866035841833684,True
b0.0.0.1.2,b0.2.1.2.2,8,5,1,1.829649582827991e-08,1.8007569885210727e-08,-3.2387013483054986e-09,-0.17794978845886478,True
b0.0.0.1.2,b0.2.1.2.3,8,5,1,1.714870599597662e-08,1.674718751705043e-08,-3.6891499841013246e-09,-0.21682189130849872,True
b0.0.0.1.2,b0.2.1.2.4,8,5,1,1.30595923801116e-08,1.2126713125170512e-08,-4.847244775590174e-09,-0.3802617752674286,True
b0.0.0.1.2,b0.2.1.3.0,8,3,1,2.034080803075835e-07,1.9791878751610388e-07,-4.693613408208703e-08,-0.23284699707906634,True
b0.0.0.1.2,b0.2.1.3.1,8,3,1,1.811040573761347e-07,1.7287922258528754e-07,-5.3957890955863873e-08,-0.3025324612679708,True
b0.0.0.1.2,b0.2.1.3.2,8,4,0,8.284096775150153e-08,7.858797351466648e-08,-2.6202220456736053e-08,-0.32182189130849875,True
b0.0.0.1.2,b0.2.1.3.3,8,4,0,7.76441245212054e-08,7.26478898738039e-08,-2.7402448240040693e-08,-0.3606939941581327,True
b0.0.0.1.2,b0.2.1.3.4,8,4,0,5.912986187969355e-08,5.119213491051343e-08,-2.959232821552621e-08,-0.5241338781170626,True
b0.0.0.1.2,b0.2.1.4.0,8,4,0,1.0383617351085061e-07,1.0203967474560464e-07,-1.923163298284072e-08,-0.18628688103799632,True
b0.0.0.1.2,b0.2.1.4.1,8,4,0,9.245037019567344e-08,8.94381123570625e-08,-2.340715718156586e-08,-0.25597234522690065,True
b0.0.0.1.2,b0.2.1.4.2,8,5,1,1.5557190013307525e-08,1.497152528857362e-08,-4.2284266156285505e-09,-0.27526177526742857,True
b0.0.0.1.2,b0.2.1.4.3,8,5,1,1.4581244417818963e-08,1.3867701905953128e-08,-4.5055002629897435e-09,-0.31413387811706267,True
b0.0.0.1.2,b0.2.1.4.4,8,5,1,1.1104342714614753e-08,9.86190775806461e-09,-5.103841934762753e-09,-0.4775737620759924,True
b0.0.0.1.2,b0.2.2.0.0,8,4,0,1.3715936355450883e-07,1.3713384707292193e-07,-2.6455618795243383e-09,-0.019289430040528053,True
b0.0.0.1.2,b0.2.2.0.1,8,4,0,1.2211961889266103e-07,1.2163655577751086e-07,-1.0851249562758242e-08,-0.08897489422943246,True
b0.0.0.1.2,b0.2.2.0.2,8,5,1,2.0549816203491383e-08,2.0429499910962518e-08,-2.2204682806244933e-09,-0.10826432426996044,True
b0.0.0.1.2,b0.2.2.0.3,8,5,1,1.9260669346331344e-08,1.9052556857780197e-08,-2.8237317241127213e-09,-0.14713642711959438,True
b0.0.0.1.2,b0.2.2.0.4,8,5,1,1.4667957494297977e-08,1.3966207249736707e-08,-4.482636736557408e-09,-0.3105763110785241,True
b0.0.0.1.2,b0.2.2.1.0,8,5,1,2.1221207747643188e-08,2.1137263965188088e-08,-1.885664427885418e-09,-0.08897489422943246,True
b0.0.0.1.2,b0.2.2.1.1,8,5,1,1.8894268210527726e-08,1.865695292832704e-08,-2.9852099828232503e-09,-0.15866035841833684,True
b0.0.0.1.2,b0.2.2.1.2,8,6,2,3.179454231404818e-09,3.1292464309125475e-09,-5.628019049533201e-10,-0.17794978845886478,True
b0.0.0.1.2,b0.2.2.1.3,8,6,2,2.9799982659931508e-09,2.910224816541922e-09,-6.410781407174342e-10,-0.21682189130849872,True
b0.0.0.1.2,b0.2.2.1.4,8,6,2,2.269416867747377e-09,2.1073067608531506e-09,-8.423248395238721e-10,-0.3802617752674286,True
b0.0.0.1.2,b0.2.2.2.0,8,5,1,2.0549816203491383e-08,2.0429499910962518e-08,-2.2204682806244917e-09,-0.10826432426996037,True
b0.0.0.1.2,b0.2.2.2.1,8,5,1,1.829649582827991e-08,1.8007569885210727e-08,-3.2387013483054986e-09,-0.17794978845886478,True
b0.0.0.1.2,b0.2.2.2.2,8,6,2,3.0788634115340717e-09,3.019168328764876e-09,-6.033427794101178e-10,-0.1972392184993927,True
b0.0.0.1.2,b0.2.2.2.3,8,6,2,2.8857177867118976e-09,2.805653481676952e-09,-6.750375436221383e-10,-0.23611132134902663,True
b0.0.0.1.2,b0.2.2.2.4,8,6,2,2.1976175944317346e-09,2.0245237172815362e-09,-8.548840912781537e-10,-0.3995512053079565,True
b0.0.0.1.2,b0.2.2.3.0,8,4,0,9.304331700398372e-08,9.010144087639809e-08,-2.3211832997433556e-08,-0.2521364271195943,True
b0.0.0.1.2,b0.2.2.3.1,8,4,0,8.284096775150153e-08,7.858797351466648e-08,-2.6202220456736053e-08,-0.32182189130849875,True
b0.0.0.1.2,b0.2.2.3.2,8,5,1,1.3940157010390244e-08,1.313697356523801e-08,-4.663464701332046e-09,-0.34111132134902666,True
b0.0.0.1.2,b0.2.2.3.3,8,5,1,1.306565237150161e-08,1.2133689628085925e-08,-4.8461167858612e-09,-0.3799834241986606,True
b0.0.0.1.2,b0.2.2.3.4,8,5,1,9.950144004572864e-09,8.516762210253176e-09,-5.1449127461737125e-09,-0.5434233081575904,True
b0.0.0.1.2,b0.2.2.4.0,8,5,1,1.747314887051335e-08,1.7105225579931132e-08,-3.5668178129519957e-09,-0.20557631107852425,True
b0.0.0.1.2,b0.2.2.4.1,8,5,1,1.5557190013307525e-08,1.497152528857362e-08,-4.2284266156285505e-09,-0.27526177526742857,True
b0.0.0.1.2,b0.2.2.4.2,8,6,2,2.6179036449275558e-09,2.505157154205655e-09,-7.60004688707383e-10,-0.2945512053079565,True
b0.0.0.1.2,b0.2.2.4.3,8,6,2,2.4536753023094464e-09,2.3185452770858126e-09,-8.030381605293886e-10,-0.3334233081575906,True
b0.0.0.1.2,b0.2.2.4.4,8,6,2,1.8685957581188073e-09,1.6426490975273946e-09,-8.907042436477086e-10,-0.4968631921165203,True
b0.0.0.1.2,b0.2.3.0.0,8,3,1,2.721508884222441e-07,2.716907070664678e-07,-1.581979022425827e-08,-0.05816153289016206,True
b0.0.0.1.2,b0.2.3.0.1,8,3,1,2.423091060947915e-07,2.403315483108558e-07,-3.089417069551673e-08,-0.12784699707906647,True
b0.0.0.1.2,b0.2.3.0.2,8,4,0,1.108374993620599e-07,1.0963989467853327e-07,-1.6249454135901342e-08,-0.14713642711959438,True
b0.0.0.1.2,b0.2.3.0.3,8,4,0,1.0388435620286218e-07,1.0209237549005435e-07,-1.9212140184812834e-08,-0.18600852996922845,True
b0.0.0.1.2,b0.2.3.0.4,8,4,0,7.911310316930036e-08,7.433164230662563e-08,-2.7086713441763774e-08,-0.34944841392815823,True
b0.0.0.1.2,b0.2.3.1.0,8,4,0,1.1445871714375351e-07,1.1352458499050963e-07,-1.4593372911233712e-08,-0.12784699707906638,True
b0.0.0.1.2,b0.2.3.1.1,8,4,0,1.0190813484624527e-07,9.992641070109875e-08,-1.9999509799888803e-08,-0.19753246126797078,True
b0.0.0.1.2,b0.2.3.1.2,8,5,1,1.7148705995976622e-08,1.6747187517050432e-08,-3.689149984101325e-09,-0.21682189130849872,True
b0.0.0.1.2,b0.2.3.1.3,8,5,1,1.6072920197205402e-08,1.5550357509552408e-08,-4.065113158429954e-09,-0.25569399415813276,True
b0.0.0.1.2,b0.2.3.1.4,8,5,1,1.2240327998089942e-08,1.1180826847902566e-08,-4.981439600963331e-09,-0.41913387811706254,True
b0.0.0.1.2,b0.2.3.2.0,8,4,0,1.1083749936205992e-07,1.0963989467853329e-07,-1.6249454135901346e-08,-0.14713642711959438,True
b0.0.0.1.2,b0.2.3.2.1,8,4,0,9.868398941448259e-08,9.637341010118816e-08,-2.1229592370695996e-08,-0.21682189130849885,True
b0.0.0.1.2,b0.2.3.2.2,8,5,1,1.6606159297609623e-08,1.6145421033602987e-08,-3.884572854932295e-09,-0.23611132134902676,True
b0.0.0.1.2,b0.2.3.2.3,8,5,1,1.556440895512358e-08,1.497964941963058e-08,-4.226219278183793e-09,-0.2749834241986607,True
b0.0.0.1.2,b0.2.3.2.4,8,5,1,1.1853071400195562e-08,1.073203296023086e-08,-5.031776044166951e-09,-0.4384233081575906,True
b0.0.0.1.2,b0.2.3.3.0,8,3,1,1.8461606067691802e-07,1.7685387782278597e-07,-5.2969762685012744e-08,-0.2910085299692283,True
b0.0.0.1.2,b0.2.3.3.1,8,3,1,1.6437261290126837e-07,1.5379558406971858e-07,-5.801098337939411e-08,-0.3606939941581328,True
b0.0.0.1.2,b0.2.3.3.2,8,4,0,7.518763810080378e-08,6.982456280360623e-08,-2.7887476624153164e-08,-0.3799834241986607,True
b0.0.0.1.2,b0.2.3.3.3,8,4,0,7.047090942570888e-08,6.437905257860285e-08,-2.8661588657434098e-08,-0.41885552704829465,True
b0.0.0.1.2,b0.2.3.3.4,8,4,0,5.3667101877625384e-08,4.48228980434327e-08,-2.9513821083205394e-08,-0.5822954110072246,True
b0.0.0.1.2,b0.2.3.4.0,8,4,0,9.424318483489221e-08,9.14414261842659e-08,-2.2808846205170203e-08,-0.2444484139281583,True
