z,a,E_ash,E_matched_LCDM,Delta_H_over_H_matched_LCDM,w_ash,rho_DE_factor_ash
1.165,0.4618937644341801,1.9798918769215197,1.9674270316103948,0.006335607425766676,-1.0568501993314823,1.0717051898067467
1.17,0.4608294930875576,1.985395994001193,1.9730393415134078,0.006262750178264096,-1.057025572843329,1.0712829836168356
1.175,0.4597701149425288,1.9909105218888397,1.9786615450298606,0.006190536673513925,-1.0571987630264144,1.0708606263058316
1.18,0.4587155963302753,1.996435436315822,1.984293617370328,0.006118962858724964,-1.0573697942299165,1.0704381356506232
1.185,0.45766590389016015,2.0019707130637068,1.989935533878953,0.006048024662031999,-1.0575386904958226,1.0700155291025917
1.19,0.4566210045662101,2.0075163279657664,1.9955872700327792,0.0059777179941577835,-1.0577054755633892,1.0695928237931378
1.195,0.4555808656036446,2.0130722569084414,2.001248801441084,0.0059080387500261445,-1.057870172873527,1.0691700365391121
1.2,0.45454545454545453,2.018638475832745,2.006920103844706,0.005838982810321915,-1.0580328055731134,1.0687471838481493
1.205,0.4535147392290249,2.0242149607356312,2.012601153115378,0.005770546043003108,-1.0581933965192358,1.0683242819239092
1.21,0.45248868778280543,2.0298016876713114,2.0182919252550486,0.005702724304764936,-1.0583519682833626,1.067901346671225
1.215,0.4514672686230249,2.035398632752529,2.0239923963952156,0.005635513442455671,-1.058508543155447,1.0674783937011627
1.22,0.4504504504504505,2.041005772151791,2.029702542796246,0.005568909294449138,-1.058663143147963,1.0670554383359894
1.225,0.449438202247191,2.0466230821025597,2.035422340846706,0.0055029076919703756,-1.0588157899998767,1.0666324956140572
1.23,0.4484304932735426,2.052250538900396,2.0411517670626815,0.005437504460379428,-1.0589665051805506,1.0662095802945997
1.235,0.4474272930648769,2.0578881189040756,2.046890798087106,0.005372695420413721,-1.0591153098935873,1.0657867068624465
1.24,0.4464285714285714,2.06353579853665,2.052639410689082,0.005308476389386922,-1.0592622250806067,1.0653638895326536
1.245,0.4454342984409799,2.069193554286483,2.058397581763206,0.0052448431823504255,-1.0594072714249665,1.0649411422550532
1.25,0.4444444444444444,2.074861362708244,2.064165288328892,0.005181791613215047,-1.059550469355419,1.0645184787187276
1.2550000000000001,0.4434589800443459,2.0805392004238623,2.069942507529696,0.005119317495833429,-1.0596918390497105,1.064095912356399
1.26,0.4424778761061947,2.08622704412345,2.0757292166326398,0.0050574166450478636,-1.0598314004381226,1.0636734563487502
1.2650000000000001,0.44150110375275936,2.091924870566189,2.0815253930275333,0.004996084877701138,-1.059969173206956,1.0632511236286628
1.27,0.44052863436123346,2.097632656581183,2.087331014226301,0.004935318013612106,-1.0601051768019587,1.0628289268853885
1.2750000000000001,0.4395604395604395,2.1033503790682793,2.093146057862308,0.004875111876518052,-1.0602394304316993,1.0624068785686454
1.28,0.43859649122807015,2.1090780149988517,2.098970501689683,0.004815462294983177,-1.0603719530708866,1.0619849908926404
1.285,0.437636761487965,2.1148155414165597,2.1048043235826497,0.004756365103274599,-1.0605027634636366,1.0615632758400284
1.29,0.4366812227074236,2.1205629354380724,2.1106475015348476,0.004697816142209616,-1.0606318801266856,1.061141745165797
1.295,0.4357298474945534,2.1263201742537614,2.1165000136586647,0.004639811259968387,-1.060759321352555,1.0607204104010877
1.3,0.4347826086956522,2.1320872351283677,2.122361838184566,0.0045823463128797865,-1.0608851052126638,1.06029928285695
1.305,0.4338394793926248,2.137864095401638,2.128232953460422,0.004525417166178368,-1.061009249560393,1.0598783736280315
1.31,0.4329004329004329,2.1436507324889336,2.1341133379508412,0.004469019694731891,-1.0611317720341016,1.0594576935962035
1.315,0.4319654427645788,2.1494471238818083,2.1400029702365027,0.0044131497837415976,-1.0612526900600936,1.059037253434124
1.32,0.43103448275862066,2.155253247148568,2.1459018290134897,0.004357803329417565,-1.061372020855541,1.0586170636087415
1.325,0.4301075268817204,2.1610690799347947,2.151809893092624,0.0043029762396264775,-1.061489781431359,1.0581971343847376
1.33,0.4291845493562232,2.1668945999638543,2.1577271413988037,0.0042486644345157915,-1.0616059885950364,1.057777475827909
1.335,0.4282655246252677,2.17272978503737,2.163653552970342,0.004194863847110801,-1.0617206589534216,1.0573580978084933
1.34,0.4273504273504274,2.1785746130356816,2.1695891069583046,0.004141570423892066,-1.0618338089154666,1.0569390100044385
1.345,0.4264392324093817,2.1844290619182716,2.1755337826258536,0.0040887801253453385,-1.061945454694927,1.0565202219046148
1.35,0.425531914893617,2.190293109724178,2.1814875593475884,0.004036488926493268,-1.0620556123130196,1.056101742811972
1.355,0.42462845010615713,2.1961667345723734,2.1874504166088915,0.003984692817400844,-1.0621642976010406,1.0556835818466455
1.36,0.42372881355932196,2.2020499146621373,2.1934223340052763,0.003933387803664182,-1.0622715262029419,1.055265747949004
1.365,0.4228329809725158,2.207942628273389,2.199403291241733,0.0038825699068744477,-1.0623773135778667,1.0548482498826506
1.37,0.42194092827004215,2.213844853767018,2.2053932681320827,0.0038322351650658198,-1.0624816750026498,1.0544310962373717
1.375,0.42105263157894735,2.219756569585179,2.2113922445983274,0.00378237963313955,-1.0625846255742744,1.0540142954320328
1.3800000000000001,0.42016806722689076,2.2256777542515787,2.217400200670005,0.0037329993832743553,-1.0626861802122953,1.053597855717428
1.385,0.41928721174004197,2.231608386371734,2.223417116483547,0.0036840905053129864,-1.0627863536612228,1.0531817851790801
1.3900000000000001,0.41841004184100417,2.2375484446332194,2.2294429722816362,0.0036356491071345867,-1.0628851604928704,1.0527660917399952
1.395,0.4175365344467641,2.2434979078058914,2.2354777484125683,0.003587671315010094,-1.0629826151086683,1.052350783163366
1.4000000000000001,0.41666666666666663,2.2494567547420954,2.2415214253296156,0.0035401532739366406,-1.0630787317419388,1.0519358670552348
1.405,0.41580041580041577,2.255424964376859,2.247573983590392,0.0034930911479610113,-1.0631735244601397,1.051521350867108
1.41,0.41493775933609955,2.2614025157280637,2.253635403856221,0.003446481120483094,-1.063267007167072,1.0511072418985268
1.415,0.41407867494824013,2.267389387896604,2.2597056668915076,0.0034003193945457704,-1.0633591936050557,1.0506935472995973
1.42,0.4132231404958678,2.273385560066527,2.265784753563108,0.003354602193110533,-1.0634500973570709,1.0502802740734736
1.425,0.4123711340206186,2.2793910115051617,2.2718726448397075,0.003309325759316317,-1.063539731848868,1.0498674290788026
1.43,0.41152263374485604,2.285405721563225,2.2779693217911974,0.003264486356725982,-1.063628110351046,1.0494550190321255
1.435,0.4106776180698152,2.291429669674924,2.2840747655880542,0.0032200802695598676,-1.0637152459810983,1.0490430505102408
1.44,0.4098360655737705,2.2974628353580315,2.2901889575007224,0.0031761038029137637,-1.06380115170543,1.0486315299525266
1.445,0.4089979550102249,2.3035051982139585,2.2963118788990027,0.003132553282964659,-1.0638858403413425,1.0482204636632229
1.45,0.4081632653061224,2.3095567379278066,2.3024435112514356,0.0030894250571666428,-1.0639693245589905,1.0478098578136776
1.455,0.40733197556008144,2.3156174342684097,2.3085838361246944,0.0030467154944315324,-1.0640516168833092,1.0473997184445545
1.46,0.4065040650406504,2.3216872670883615,2.3147328351829795,0.0030044209852979785,-1.0641327296959118,1.0469900514680022
1.465,0.40567951318458423,2.3277662163240334,2.320890490187412,0.002962537942092325,-1.0642126752369607,1.0465808626697906
1.47,0.40485829959514175,2.3338542619955756,2.327056782995432,0.0029210627990752633,-1.064291465607009,1.0461721577114076
1.475,0.40404040404040403,2.33995138420691,2.3332316955602037,0.0028799920125775866,-1.0643691127688162,1.0457639421321234
1.48,0.40322580645161293,2.3460575631457106,2.3394152099300145,0.002839322061129445,-1.0644456285491362,1.0453562213510204
1.485,0.40241448692152915,2.3521727790833746,2.3456073082476867,0.002799049445575243,-1.06452102464048,1.0449490006689874
1.49,0.4016064257028112,2.358297012374976,2.351807972749982,0.002759170689181087,-1.0645953126028505,1.0445422852706832
1.495,0.4008016032064128,2.364430243459219,2.3580171857670194,0.0027196823377322577,-1.0646685038654544,1.0441360802264643
1.5,0.4,2.370572452858373,2.364234929721688,0.002680580959622054,-1.0647406097283865,1.0437303904942847
1.5050000000000001,0.3992015968063872,2.3767236211781997,2.3704611871290635,0.0026418631459310246,-1.0648116413642914,1.0433252209215593
1.51,0.39840637450199207,2.382883729107873,2.376695940595833,0.0026035255104986466,-1.0648816098199994,1.0429205762470017
1.5150000000000001,0.3976143141153081,2.3890527574198863,2.3829391728197167,0.0025655646899855507,-1.0649505260181393,1.0425164611024258
1.52,0.3968253968253968,2.395230686969952,2.3891908665888932,0.0025279773439288874,-1.0650184007587284,1.0421128800145236
1.5250000000000001,0.396039603960396,2.4014174986968944,2.395451004781434,0.0024907601547896584,-1.065085244720737,1.041709837406609
1.53,0.39525691699604737,2.407613173622529,2.401719570364731,0.0024539098279916364,-1.0651510684636334,1.041307337600333
1.5350000000000001,0.3944773175542406,2.413817692851539,2.4079965463949358,0.002417423091955149,-1.065215882428904,1.0409053848173753
1.54,0.39370078740157477,2.420031037571341,2.414281916016397,0.0023812966981214254,-1.0652796969415528,1.0405039831811014
1.545,0.39292730844793716,2.42625318905194,2.420575662461101,0.002345527420971541,-1.0653425222115784,1.0401031367181968
1.55,0.3921568627450981,2.4324841286457843,2.426877769048118,0.0023101120580396955,-1.0654043683354313,1.0397028493602738
1.555,0.39138943248532293,2.4387238377876064,2.433188219183048,0.0022750474299176563,-1.0654652452974476,1.0393031249454494
1.56,0.390625,2.4449722979942585,2.4395069963574727,0.0022403303802556373,-1.0655251629712652,1.0389039672199003
1.565,0.38986354775828463,2.4512294908645433,2.4458340841484065,0.0022059577757562354,-1.0655841311212169,1.0385053798393902
1.57,0.3891050583657587,2.4574953980790357,2.452169466217757,0.00217192650616174,-1.0656421594037064,1.038107366370773
1.575,0.3883495145631068,2.463770001399899,2.4585131263117788,0.002138233484238751,-1.0656992573685615,1.037709930293471
1.58,0.38759689922480617,2.470053282670695,2.464865048260541,0.002104875645754022,-1.065755434460371,1.0373130750009285
1.585,0.3868471953578337,2.4763452238161876,2.4712252159773906,0.0020718499494478296,-1.065810700019801,1.0369168038020435
1.59,0.3861003861003861,2.4826458068421418,2.4775936134584207,0.002039153377001502,-1.0658650632848923,1.0365211199225735
1.595,0.3853564547206166,2.488955013835114,2.4839702247819413,0.0020067829330001315,-1.0659185333923407,1.036126026506518
1.6,0.3846153846153846,2.4952728269622417,2.490355034107956,0.0019747356448905564,-1.065971119378758,1.0357315266174822
1.605,0.3838771593090211,2.5015992284710213,2.4967480256776358,0.0019430085629361523,-1.066022830181916,1.0353376232400142
1.61,0.38314176245210724,2.5079342006890886,2.503149183812803,0.0019115987601654619,-1.0660736746419717,1.0349443192809225
1.615,0.3824091778202677,2.5142777260239875,2.509558492915412,0.00188050333231835,-1.0661236615026781,1.0345516175705722
1.62,0.38167938931297707,2.520629786962939,2.5159759374670396,0.0018497193977874305,-1.0661727994125738,1.0341595208641583
1.625,0.38095238095238093,2.526990366072602,2.5224015020283694,0.0018192440975564534,-1.0662210969261603,1.0337680318429603
1.6300000000000001,0.3802281368821293,2.533359445998833,2.528835171238687,0.0017890745951344923,-1.0662685625050592,1.033377153115575
1.635,0.3795066413662239,2.5397370094664367,2.535276929815376,0.0017592080764863658,-1.0663152045191553,1.0329868872191306
1.6400000000000001,0.3787878787878788,2.54612303927892,2.541726762553415,0.0017296417499607743,-1.066361031247724,1.0325972366204785
1.645,0.3780718336483932,2.5525175183182305,2.5481846543248787,0.0017003728462134202,-1.0664060508805413,1.0322082037173699
1.6500000000000001,0.3773584905660377,2.558920429544508,2.5546505900784457,0.001671398618130076,-1.0664502715189796,1.0318197908396085
1.655,0.3766478342749529,2.565331755995814,2.5611245548389006,0.0016427163407435532,-1.0664937011770883,1.0314320002501884
1.6600000000000001,0.37593984962406013,2.5717514807878716,2.5676065337066487,0.0016143233111497025,-1.0665363477826593,1.031044834146412
1.665,0.37523452157598497,2.5781795871137945,2.574096511857228,0.0015862168484197215,-1.0665782191782769,1.0306582946609883
1.67,0.37453183520599254,2.584616058243815,2.5805944745408254,0.0015583942935107416,-1.066619323122355,1.0302723838631174
1.675,0.3738317757009346,2.5910608775250115,2.5871004070817953,0.0015308530091738754,-1.0666596672901585,1.0298871037595523
1.68,0.373134328358209,2.5975140283810267,2.593614294878184,0.0015035903798585914,-1.0666992592748108,1.0295024562956485
1.685,0.37243947858473,2.603975494311791,2.600136123401254,0.0014766038116169064,-1.0667381065882888,1.0291184433563938
1.69,0.3717472118959108,2.6104452588932334,2.606665878195009,0.0014498907320033261,-1.0667762166624022,1.028735066767421
1.695,0.37105751391465674,2.6169233057770014,2.613203544875731,0.001423448589974698,-1.0668135968497612,1.0283523282960072
1.7,0.37037037037037035,2.6234096186901685,2.6197491091315093,0.0013972748557867759,-1.06685025442473,1.0279702296520532
1.705,0.36968576709796674,2.6299041814349433,2.6263025567217797,0.0013713670208885804,-1.0668861965843681,1.0275887724890505
1.71,0.36900369003690037,2.636406977888379,2.632863873476865,0.0013457225978171364,-1.0669214304493575,1.027207958405031
1.715,0.3683241252302026,2.6429179920020744,2.6394330452975168,0.0013203391200873806,-1.0669559630649181,1.0268277889435011
1.72,0.36764705882352944,2.6494372078018804,2.6460100581544608,0.001295214142084556,-1.066989801401712,1.0264482655943625
1.725,0.36697247706422015,2.6559646093875955,2.6525948980879464,0.0012703452389500201,-1.0670229523567325,1.0260693897948159
1.73,0.3663003663003663,2.6625001809326676,2.659187551207297,0.0012457300064701166,-1.0670554227541835,1.025691162930252
1.735,0.36563071297989025,2.6690439066838936,2.6657880036904666,0.0012213660609619063,-1.0670872193463465,1.025313586335128
1.74,0.36496350364963503,2.6755957709611073,2.6723962417835936,0.00119725103915666,-1.0671183488144362,1.0249366612938287
1.745,0.36429872495446264,2.6821557581568807,2.679012251800565,0.0011733825980836444,-1.0671488177694428,1.0245603890415158
1.75,0.36363636363636365,2.6887238527362123,2.6856360201225753,0.001149758414953064,-1.0671786327529653,1.0241847707649614
1.7550000000000001,0.3629764065335753,2.695300039236219,2.692267533197696,0.0011263761870357,-1.0672078002380327,1.0238098076033706
1.76,0.3623188405797102,2.7018843022658254,2.6989067775404405,0.0011032336315441012,-1.067236326629914,1.023435500649188
1.7650000000000001,0.3616636528028933,2.708476626505452,2.70555373973134,0.0010803284855108713,-1.0672642182669174,1.023061850948895
1.77,0.36101083032490977,2.7150769967067028,2.7122084064165106,0.001057658505668545,-1.067291481421179,1.0226888595037895
1.7750000000000001,0.3603603603603603,2.7216853976920516,2.71887076430724,0.0010352214683248258,-1.0673181222994412,1.022316527270759
1.78,0.3597122302158273,2.728301814354527,2.7255408001795582,0.001013015169241595,-1.0673441470438205,1.021944855163037
1.7850000000000001,0.3590664272890485,2.7349262316573966,2.7322185008738247,0.0009910374235098328,-1.0673695617325654,1.0215738440509468
1.79,0.35842293906810035,2.741558634633851,2.738903853294314,0.0009692860654250766,-1.067394372380803,1.0212034947626385
1.795,0.35778175313059035,2.748199008386686,2.7455968444088024,0.0009477589483622902,-1.0674185849412783,1.0208338080848083
1.8,0.35714285714285715,2.754847338087985,2.7522974612481574,0.0009264539446514575,-1.0674422053050807,1.0204647847634112
1.805,0.3565062388591801,2.7615036089787997,2.7590056909059353,0.0009053689454493888,-1.0674652393023634,1.020096425504358
1.81,0.35587188612099646,2.7681678063688326,2.765721520537973,0.0008845018606153739,-1.0674876927030517,1.0197287309742054
1.815,0.3552397868561279,2.7748399156361137,2.7724449373619877,0.0008638506185824504,-1.0675095712175429,1.0193617018008325
1.82,0.35460992907801414,2.7815199222266864,2.779175928657183,0.0008434131662315713,-1.067530880497397,1.0189953385741057
1.825,0.35398230088495575,2.788207811654281,2.785914481763846,0.000823187468763532,-1.0675516261360176,1.018629641846537
1.83,0.35335689045936397,2.7949035694999975,2.792660584082961,0.0008031715095707749,-1.0675718136693242,1.0182646121339274
1.835,0.3527336860670194,2.801607181411984,2.7994142230758126,0.0007833632901106723,-1.0675914485764164,1.017900249916003
1.84,0.35211267605633806,2.808318633105115,2.8061753862636047,0.0007637608297761599,-1.0676105362802293,1.0175365556370393
1.845,0.351493848857645,2.81503791036067,2.812944061227069,0.0007443621657686742,-1.0676290821481786,1.0171735297064772
1.85,0.3508771929824561,2.8217649990260147,2.819720235606088,0.0007251653529687951,-1.0676470914928005,1.0168111724995281
1.855,0.3502626970227671,2.8284998850142724,2.8265038970993093,0.0007061684638084221,-1.0676645695723794,1.016449484357769
1.86,0.34965034965034963,2.8352425543040125,2.833295033463773,0.0006873695881428947,-1.0676815215915723,1.0160884655897289
1.865,0.34904013961605584,2.84199299293892,2.840093632514533,0.0006687668331219831,-1.0676979527020196,1.0157281164714678
1.87,0.3484320557491289,2.84875118702748,2.8468996821242896,0.0006503583230614883,-1.0677138680029525,1.0153684372471417
1.875,0.34782608695652173,2.855517122742656,2.8537131702230147,0.0006321421993157721,-1.0677292725417913,1.0150094281295632
1.8800000000000001,0.3472222222222222,2.8622907863215654,2.860534084797587,0.0006141166201494982,-1.0677441713147333,1.0146510893007514
1.885,0.3466204506065858,2.8690721640651624,2.8673624138914278,0.0005962797606090777,-1.0677585692673384,1.0142934209124732
1.8900000000000001,0.3460207612456747,2.8758612423379164,2.8741981456041366,0.0005786298123959975,-1.0677724712951018,1.0139364230867762
1.895,0.3454231433506045,2.882658007567491,2.8810412680911335,0.0005611649837381572,-1.0677858822440232,1.0135800959165129
1.9000000000000001,0.3448275862068965,2.889462446244425,2.8878917695633013,0.000543883499263258,-1.0677988069111664,1.0132244394658565
1.905,0.3442340791738382,2.8962745449218144,2.89474963828663,0.0005267835998719183,-1.0678112500452133,1.01286945377081
1.9100000000000001,0.3436426116838488,2.903094290214991,2.9016148625818645,0.0005098635426102259,-1.0678232163470105,1.0125151388397051
1.915,0.34305317324185247,2.9099216688012057,2.908487430824157,0.0004931216005435793,-1.0678347104701071,1.0121614946536943
1.92,0.3424657534246575,2.9167566674193095,2.9153673314427158,0.000476556062630436,-1.0678457370212888,1.0118085211672365
1.925,0.3418803418803419,2.9235992728694384,2.922254552920463,0.0004601652335973482,-1.0678563005611033,1.0114562183085718
1.93,0.3412969283276451,2.930449472012693,2.92914908379369,0.0004439474338119392,-1.067866405604378,1.011104585980192
1.935,0.34071550255536626,2.9373072517708247,2.9360509126517202,0.00042790099915870515,-1.0678760566207348,1.0107536240593018
1.94,0.3401360544217687,2.9441725991259187,2.9429600281365644,0.0004120242809148904,-1.067885258035094,1.0104033323982728
1.945,0.3395585738539898,2.951045501120082,2.949876418942594,0.00039631564562523866,-1.067894014228175,1.0100537108250933
1.95,0.3389830508474576,2.9579259448551247,2.9568000738162,0.00038077347497880655,-1.0679023295369898,1.0097047591438046
1.955,0.338409475465313,2.9648139174922505,2.9637309815554675,0.00036539616568526394,-1.0679102082553293,1.009356477134938
1.96,0.33783783783783783,2.9717094062517417,2.970669131009844,0.0003501821293521977,-1.067917654634245,1.0090088645559387
1.965,0.3372681281618887,2.9786123984126487,2.977614511079813,0.00033512979236311217,-1.0679246728825242,1.008661921141588
1.97,0.3367003367003367,2.9855228813124763,2.9845671107165717,0.0003202375957547854,-1.0679312671671577,1.0083156466044143
1.975,0.3361344537815126,2.992440842346877,2.9915269189217084,0.000305503995096229,-1.0679374416138048,1.0079700406351009
1.98,0.33557046979865773,2.9993662689693377,2.998493924746881,0.00029092746036834535,-1.0679432003072493,1.0076251029028869
1.985,0.3350083752093802,3.006299148690874,3.0054681172935034,0.0002765064758428026,-1.0679485472918522,1.00728083305596
1.99,0.33444816053511706,3.0132394690797204,3.0124494857124255,0.0002622395399629512,-1.0679534865719964,1.006937230721845
1.995,0.333889816360601,3.0201872177610247,3.019438019203626,0.0002481251652241089,-1.0679580221125289,1.0065942955077853
2.0,0.3333333333333333,3.0271423824165415,3.0264337070158964,0.00023416187805543688,-1.0679621578391951,1.0062520270011193
2.005,0.3327787021630616,3.0341049507843287,3.0334365384465367,0.00022034821870192363,-1.0679658976390682,1.0059104247696495
2.0100000000000002,0.3322259136212624,3.0410749106584416,3.040446502841046,0.0002066827411067779,-1.067969245360974,1.0055694883620065
2.015,0.33167495854063017,3.0480522498886278,3.0474635895928173,0.00019316401279437727,-1.0679722048159095,1.0052292173080082
2.02,0.33112582781456956,3.055036956380033,3.0544877881428416,0.0001797906147547899,-1.067974779777458,1.004889611119011
2.025,0.3305785123966942,3.062029018092891,3.0615190879794016,0.00016656114132738758,-1.0679769739821965,1.004550669288259
2.0300000000000002,0.33003300330033003,3.0690284230422304,3.068557478637775,0.0001534742000871902,-1.0679787911301006,1.0042123912912237
2.035,0.32948929159802304,3.07603515929757,3.075602949699941,0.0001405284117285638,-1.0679802348849432,1.0038747765859413
2.04,0.32894736842105265,3.0830492149826267,3.082655490794285,0.00012772240995381428,-1.0679813088746877,1.0035378246133442
2.045,0.3284072249589491,3.0900705782750157,3.0897150915953078,0.00011505484135898907,-1.0679820166918785,1.0032015347975856
2.05,0.3278688524590164,3.0970992374059554,3.0967817418233357,0.00010252436532152727,-1.067982361894024,1.0028659065463614
2.055,0.3273322422258592,3.1041351806599717,3.103855431244232,9.012965388902247e-05,-1.0679823480039778,1.0025309392512256
2.06,0.32679738562091504,3.1111783963746067,3.1109361496691132,7.786939166823109e-05,-1.0679819785103126,1.0021966322879008
2.065,0.3262642740619902,3.1182288729401253,3.118023886954064,6.57422757147577e-05,-1.067981256867691,1.001862985016584
2.07,0.32573289902280134,3.125286598799224,3.125118632999858,5.374701542284559e-05,-1.0679801864972318,1.0015299967822486
2.075,0.3252032520325203,3.132351562446743,3.1322203777516764,4.188233241768904e-05,-1.0679787707868715,1.0011976669149392
2.08,0.3246753246753247,3.1394237524293724,3.1393291111988297,3.0146960446132194e-05,-1.0679770130917217,1.0008659947300647
2.085,0.3241491085899514,3.146503157345371,3.1464448233744857,1.8539645269457106e-05,-1.0679749167344212,1.0005349795286853
2.09,0.3236245954692557,3.1535897658442753,3.1535675043553915,7.059144557108854e-06,-1.067972485005486,1.0002046205977941
2.095,0.32310177705977383,3.1606835666266178,3.160697144261607,-4.29577222033612e-06,-1.0679697211636519,0.9998749172105965
2.1,0.3225806451612903,3.167784548443637,3.1678337332562285,-1.552632389613557e-05,-1.0679666284362164,0.9995458686267829
2.105,0.322061191626409,3.174892700097003,3.1749772615451275,-2.6633717711565286e-05,-1.0679632100193743,0.9992174740927996
2.11,0.3215434083601286,3.182008010438529,3.1821277193766817,-3.7619149421280315e-05,-1.0679594690785497,0.9988897328421126
2.115,0.32102728731942215,3.1891304683698958,3.1892850970415108,-4.848380339481555e-05,-1.0679554087487237,0.9985626440954698
2.12,0.3205128205128205,3.196260062842368,3.1964493848722135,-5.922885272067022e-05,-1.0679510321347603,0.9982362070611577
2.125,0.32,3.2033967828565206,3.2036205732431116,-6.985545930752292e-05,-1.0679463423117244,0.9979104209352545
2.13,0.3194888178913738,3.2105406174619606,3.2107986525699856,-8.03647739849669e-05,-1.0679413423252002,0.9975852849018785
2.1350000000000002,0.31897926634768736,3.217691555757051,3.2179836133098236,-9.075793660500837e-05,-1.0679360351916034,0.9972607981334346
2.14,0.3184713375796178,3.2248495868886367,3.2251754459605615,-0.00010103607614059195,-1.06793042389849,0.9969369597908536
2.145,0.3179650238473768,3.2320147000517747,3.2323741410608338,-0.00011120031078490257,-1.0679245114048614,0.9966137690238323
2.15,0.31746031746031744,3.2391868844894587,3.239579689189721,-0.00012125174805019172,-1.067918300641467,0.996291224971064
2.1550000000000002,0.31695721077654515,3.246366129492351,3.246792080966501,-0.0001311914848650351,-1.0679117945111019,0.9959693267604716
2.16,0.3164556962025316,3.2535524243985128,3.2540113070503986,-0.00014102060767017647,-1.0679049958889009,0.995648073509432
2.165,0.315955766192733,3.260745758593137,3.2612373581403444,-0.00015074019251624116,-1.0678979076226307,0.9953274643250004
2.17,0.31545741324921134,3.2679461215082823,3.268470224974726,-0.00016035130515771448,-1.0678905325329773,0.9950074983041285
2.1750000000000003,0.31496062992125984,3.2751535026226066,3.2757098983311495,-0.00016985500114838784,-1.0678828734138297,0.9946881745338808
2.18,0.31446540880503143,3.2823678914611043,3.2829563690261954,-0.000179252325934998,-1.0678749330325612,0.994369492091648
2.185,0.3139717425431711,3.289589277594844,3.290209627915182,-0.0001885443149502961,-1.0678667141303075,0.9940514500453556
2.19,0.31347962382445144,3.296817650640707,3.297469665891928,-0.00019773199370568434,-1.067858219422241,0.9937340474536688
2.195,0.3129890453834116,3.304053000261127,3.304736473888515,-0.00020681637788328713,-1.067849451597841,0.9934172833661964
2.2,0.3125,3.311295316163833,3.312010042875058,-0.0002157984734262528,-1.0678404133211625,0.9931011568236907
2.205,0.31201248049922,3.3185445881015894,3.319290363859465,-0.0002246792766295826,-1.067831107231102,0.9927856668582423
2.21,0.3115264797507788,3.3258008058719426,3.3265774278872153,-0.00023345977422987036,-1.0678215359416572,0.9924708124934747
2.215,0.3110419906687403,3.3330639593169655,3.3338712260411265,-0.00024214094349396555,-1.0678117020421873,0.992156592744733
2.22,0.3105590062111801,3.3403340383230047,3.3411717494411275,-0.00025072375230723496,-1.0678016080976682,0.9918430066192726
2.225,0.31007751937984496,3.347611032820425,3.34847898924403,-0.00025920915926089304,-1.0677912566489451,0.9915300531164434
2.23,0.30959752321981426,3.354894932783365,3.3557929366433097,-0.0002675981137390722,-1.0677806502129827,0.9912177312278693
2.235,0.3091190108191654,3.3621857282294827,3.363113582868881,-0.0002758915560047075,-1.067769791283112,0.9909060399376284
2.24,0.30864197530864196,3.3694834092197095,3.3704409191868763,-0.00028409041728517074,-1.0677586823292737,0.9905949782224286
2.245,0.3081664098613251,3.376787965858002,3.3777749368994248,-0.0002921956198564709,-1.0677473257982608,0.9902845450517791
2.25,0.3076923076923077,3.384099388291097,3.385115627344438,-0.00030020807712800325,-1.0677357241139556,0.9899747393881625
2.255,0.30721966205837176,3.39141766670827,3.392462981895392,-0.0003081286937250875,-1.0677238796775663,0.9896655601872003
2.2600000000000002,0.3067484662576687,3.398742791341089,3.3998169919611128,-0.00031595836557193457,-1.0677117948678596,0.989357006397819
2.265,0.30627871362940273,3.4060747524631734,3.4071776489855607,-0.0003236979799734679,-1.0676994720413915,0.9890490769624112
2.27,0.3058103975535168,3.4134135403899544,3.414544944447623,-0.00033134841569692076,-1.0676869135327338,0.9887417708169969
2.275,0.3053435114503817,3.4207591454784376,3.421918869860901,-0.0003389105430516529,-1.0676741216547008,0.9884350868913787
2.2800000000000002,0.3048780487804878,3.428111558126963,3.429299416773502,-0.00034638522396979784,-1.0676610986985704,0.9881290241092971
2.285,0.30441400304414,3.4354707687749695,3.4366865767678307,-0.0003537733120850101,-1.0676478469343045,0.9878235813885834
2.29,0.303951367781155,3.4428367679027594,3.4440803414603867,-0.0003610756528112714,-1.0676343686107668,0.987518757641308
2.295,0.30349013657056145,3.450209546031267,3.451480702501556,-0.0003682930834200771,-1.0676206659559369,0.9872145517739294
2.3000000000000003,0.303030303030303,3.4575890937218237,3.4588876515754134,-0.0003754264331188485,-1.0676067411771235,0.986910962687437
2.305,0.302571860816944,3.4649754015759253,3.466301180399513,-0.00038247652312631985,-1.0675925964611743,0.9866079892774963
2.31,0.3021148036253776,3.4723684602350082,3.473721280724698,-0.000389444166748904,-1.0675782339746838,0.986305630434587
2.315,0.30165912518853694,3.479768260380215,3.4811479443348943,-0.0003963301694558504,-1.0675636558641977,0.9860038850441433
2.32,0.30120481927710846,3.48717479273217,3.488581163046918,-0.00040313532895409985,-1.067548864256417,0.9857027519866876
2.325,0.3007518796992481,3.4945880480507525,3.4960209287102764,-0.00040986043526131187,-1.0675338612583989,0.9854022301379664
2.33,0.3003003003003003,3.502008017134871,3.503467233206976,-0.00041650627078063763,-1.0675186489577537,0.9851023183690807
2.335,0.29985007496251875,3.5094346908222414,3.5109200684513273,-0.00042307361037164325,-1.0675032294228428,0.9848030155466161
