a,z,E2,H_km_s_Mpc,ash_source_E,w_ash,q,t_Gyr_since_a_min,chi_Mpc_from_a_min
0.07306803950529506,12.685874245025179,811.3197524973593,1993.8572635063576,1.2043069571283478,-1.0069488166379768,0.5006717030319194,0.3254823121384236,3585.972292500736
0.07408656834939567,12.497723302339418,778.302426588635,1952.8650466133884,1.2046490971009856,-1.0067304674738107,0.5005909297682862,0.332342024453798,3614.5578421432265
0.07511929493320973,12.312159025043067,746.6304574145981,1912.7177631139234,1.2049803416456584,-1.0065094835045392,0.5005082294816674,0.33934572370345195,3643.342171204361
0.07616641716552891,12.129145852124655,716.2489962935625,1873.3980041193745,1.205300549535095,-1.006285852790916,0.5004235004889566,0.3464964240177474,3672.326628777067
0.07722813571388641,11.94864871145905,687.1054322450892,1834.8887208768103,1.2056095791122314,-1.0060595637009035,0.5003366370747173,0.3537972022454923,3701.512572054359
0.07830465404301189,11.770633013086437,659.1493006118126,1797.1732173048545,1.2059072883176343,-1.0058306049161017,0.5002475293668383,0.36125119923579546,3730.9013663208502
0.07939617845382281,11.595064642583582,632.3321954173125,1760.23514268544,1.2061935347179606,-1.0055989654558959,0.5001560631455746,0.36886162114463533,3760.4943849410447
0.08050291812295984,11.42190995452617,606.607685307049,1724.0584845081503,1.2064681755354636,-1.0053646346894383,0.5000621196303854,0.3766317407665222,3790.2930093442324
0.08162508514287226,11.251135766041195,581.9312329256691,1688.6275614639774,1.2067310676785565,-1.005127602348461,0.4999655753422658,0.38456489889162154,3820.2986290057543
0.08276289456246348,11.082709350447765,558.2601175899365,1653.927016585281,1.2069820677734526,-1.0048878585529506,0.49986630184173464,0.3926645056887318,3850.5126414245137
0.08391656442830157,10.916598430985594,535.5533611224231,1619.9418105289685,1.2072210321968917,-1.0046453938170692,0.49976416557784376,0.4009340421144706,3880.936452096445
0.08508631582640584,10.752771174629448,513.771656716498,1586.6572149997744,1.2074478171099643,-1.004400199075938,0.49965902763504744,0.4093770613490651,3911.5714744838137
