k_Mpc_inv,z,a,D,D_norm,f_growth,mu_eff,finite_kernel,T_proxy,P_proxy
0.031011689265747787,1.0,0.5,0.4744660000591247,0.6018751710247385,0.8913223700813455,1.0341574561201863,0.44370558807857624,0.028484983854047845,6.360152002577767e-13
0.031011689265747787,2.0,0.3333333333333333,0.32412596894739387,0.41116407280914086,0.9750911105799458,1.0357162907843491,0.44370558807857624,0.028484983854047845,2.968143938513919e-13
0.036251170499885334,0.0,1.0,0.8116847304891787,1.0,0.537668423086704,1.0398604002223903,0.5694342888912893,0.022505518061038995,1.0940606810261675e-12
0.036251170499885334,0.5,0.6666666666666666,0.6207757392374931,0.7647990850627061,0.7768501142625973,1.0421971601849238,0.5694342888912893,0.022505518061038995,6.39935392123601e-13
0.036251170499885334,1.0,0.5,0.4873981998115645,0.6004772314958098,0.8955700848486318,1.043836334855195,0.5694342888912893,0.022505518061038995,3.9448863860000697e-13
0.036251170499885334,2.0,0.3333333333333333,0.3323451744898105,0.40945106148481536,0.9798960137308486,1.0458368819123791,0.5694342888912893,0.022505518061038995,1.8341946108009902e-13
0.04237587160604064,0.0,1.0,0.8246007411115452,1.0,0.5389187589521502,1.0446356288142884,0.6376518402041196,0.01770897206819282,6.750721548601817e-13
0.04237587160604064,0.5,0.6666666666666666,0.6302467997276436,0.7643054005482502,0.7787736719672852,1.0472523298442282,0.6376518402041196,0.01770897206819282,3.943520032635853e-13
0.04237587160604064,1.0,0.5,0.49453264359100707,0.5997237437894938,0.8978638393943608,1.0490878756926338,0.6376518402041196,0.01770897206819282,2.4280223581909646e-13
0.04237587160604064,2.0,0.3333333333333333,0.33687334684005266,0.40852903719920763,0.9824906811052296,1.0513280859105893,0.6376518402041196,0.01770897206819282,1.1266682496425111e-13
0.0495353520895917,0.0,1.0,0.8269258839406282,1.0,0.5391416831503311,1.0454887634502734,0.6498394778610477,0.013882613985625509,4.1275171429008767e-13
0.0495353520895917,0.5,0.6666666666666666,0.6319511574668211,0.7642174102173758,0.7791166512475975,1.0481554782996654,0.6498394778610477,0.013882613985625509,2.4105866141409287e-13
0.0495353520895917,1.0,0.5,0.4958160723779287,0.5995894940610269,0.898272832839282,1.050026107505936,0.6498394778610477,0.013882613985625509,1.483873622632938e-13
0.0495353520895917,2.0,0.3333333333333333,0.3376874676510293,0.4083648537421701,0.982953331941113,1.0523091355575278,0.6498394778610477,0.013882613985625509,6.883124102252977e-14
0.05790443980602486,0.0,1.0,0.825056845360358,1.0,0.5389625395896627,1.044803136168151,0.6400448024021563,0.010845504625505067,2.5046546083811337e-13
0.05790443980602486,0.5,0.6666666666666666,0.6305811445790187,0.7642881192066243,0.778841029913675,1.0474296570813773,0.6400448024021563,0.010845504625505067,1.4630597487544326e-13
0.05790443980602486,1.0,0.5,0.4947844252026686,0.5996973759869393,0.8979441617578616,1.0492720913154991,0.6400448024021563,0.010845504625505067,9.007663260420132e-14
0.05790443980602486,2.0,0.3333333333333333,0.33703307116138453,0.4084967878960867,0.9825815412048446,1.0515207085324298,0.6400448024021563,0.010845504625505067,4.1795077706199067e-14
0.06768750009458535,0.0,1.0,0.8124987260997312,1.0,0.53774783013691,1.0401631725736014,0.5737596081943042,0.008445843696101105,1.5076944612657515e-13
0.06768750009458535,0.5,0.6666666666666666,0.6213728011350328,0.7647677235358048,0.7769722695003923,1.042517682139855,0.5737596081943042,0.008445843696101105,8.818047634719368e-14
0.06768750009458535,1.0,0.5,0.48784808432414356,0.600429352875394,0.8957157475880801,1.0441693076828267,0.5737596081943042,0.008445843696101105,5.43547083532527e-14
0.06768750009458535,2.0,0.3333333333333333,0.33263084148427563,0.4093924467808291,0.9800607849784553,1.0461850505316443,0.5737596081943042,0.008445843696101105,2.526928716690867e-14
0.07912342618981323,0.0,1.0,0.7917683814249532,1.0,0.5356993371236863,1.0323738987914277,0.46248426844896806,0.006557739278096734,9.01021328012453e-14
0.07912342618981323,0.5,0.6666666666666666,0.6061597650751791,0.7655771299988862,0.7738212955368284,1.034271773125475,0.46248426844896806,0.006557739278096734,5.280961166475921e-14
0.07912342618981323,1.0,0.5,0.4763798071528253,0.6016656112176139,0.8919584788160848,1.0356030812553672,0.46248426844896806,0.006557739278096734,3.2617107923006495e-14
0.07912342618981323,2.0,0.3333333333333333,0.3253432369303497,0.4109070841460306,0.9758106550478195,1.0372278895261178,0.46248426844896806,0.006557739278096734,1.5213261437346485e-14
0.09249147277217336,0.0,1.0,0.744892520461335,1.0,0.5308540510616647,1.014126889623552,0.201812708907886,0.005077811566514989,5.331437265986385e-14
0.09249147277217336,0.5,0.6666666666666666,0.5717009971675501,0.7674946136034202,0.7663708616069247,1.014955058680643,0.201812708907886,0.005077811566514989,3.140472362210451e-14
0.09249147277217336,1.0,0.5,0.4503612655334832,0.6045989900053775,0.883075100899305,1.015535997143665,0.201812708907886,0.005077811566514989,1.9488532514743163e-14
0.09249147277217336,2.0,0.3333333333333333,0.30876592140005227,0.4145107017705373,0.965762240715436,1.0162450092786635,0.201812708907886,0.005077811566514989,9.160428694123684e-15
0.10811807510766078,0.0,1.0,0.7436830975845262,1.0,0.5307248838223758,1.0136438425557808,0.19491203651115382,0.003921890583596118,3.162422064047936e-14
0.10811807510766078,0.5,0.6666666666666666,0.5708108294182924,0.7675457883502786,0.7661722939231189,1.0144436936571641,0.19491203651115382,0.003921890583596118,1.8630667598025044e-14
0.10811807510766078,1.0,0.5,0.4496883378686741,0.6046773677245811,0.8828383546288691,1.0150047678309764,0.19491203651115382,0.003921890583596118,1.1562913028687775e-14
0.10811807510766078,2.0,0.3333333333333333,0.3083363481826117,0.41460717499709815,0.9654944503644506,1.0156895363963034,0.19491203651115382,0.003921890583596118,5.436175368598103e-15
0.12638482029342984,0.0,1.0,0.7832976105161252,1.0,0.5348462044415168,1.0291430561993669,0.41632937427666883,0.0030219589535701416,1.879713829867538e-14
0.12638482029342984,0.5,0.6666666666666666,0.5999389540996509,0.7659144443251182,0.7725092037738513,1.030851526925516,0.41632937427666883,0.0030219589535701416,1.1026870051929587e-14
0.12638482029342984,1.0,0.5,0.47168706324639437,0.6021811593879285,0.8903939680230918,1.0320499734857553,0.41632937427666883,0.0030219589535701416,6.816258679686313e-15
0.12638482029342984,2.0,0.3333333333333333,0.3223578595961088,0.4115394395033363,0.9740409370468777,1.0335126295301431,0.41632937427666883,0.0030219589535701416,3.1835718817986264e-15
0.1477377652598511,0.0,1.0,0.7950547410848877,1.0,0.536027772518178,1.033619753109955,0.48028218728507,0.0023234160757124147,1.1071791181724066e-14
0.1477377652598511,0.5,0.6666666666666666,0.6085725104776691,0.7654473069957985,0.7743264486769179,1.0355906639031054,0.48028218728507,0.0023234160757124147,6.48706851877469e-15
0.1477377652598511,1.0,0.5,0.478199384923212,0.6014672452247597,0.8925608202329763,1.0369732051573612,0.48028218728507,0.0023234160757124147,4.005362700156484e-15
0.1477377652598511,2.0,0.3333333333333333,0.32650027032162776,0.41066388696217765,0.9764920047002023,1.0386605414051693,0.48028218728507,0.0023234160757124147,1.8672003201014384e-15
0.17269832906594343,0.0,1.0,0.7979883815368787,1.0,0.5363197684475988,1.0347283433437224,0.49611919062460536,0.0017826906337445614,6.485543099203932e-15
0.17269832906594343,0.5,0.6666666666666666,0.6107259673589374,0.7653319039341339,0.7747755696149173,1.0367642436818516,0.49611919062460536,0.0017826906337445614,3.798796117903005e-15
0.17269832906594343,1.0,0.5,0.47982318232828847,0.6012909378507206,0.8930963526563763,1.0381923733652443,0.49611919062460536,0.0017826906337445614,2.344853243687258e-15
0.17269832906594343,2.0,0.3333333333333333,0.32753256455168234,0.410447786120487,0.9770977834458686,1.039935348465583,0.49611919062460536,0.0017826906337445614,1.092602487078644e-15
0.2018760254679039,0.0,1.0,0.7919460984145366,1.0,0.5357171341641216,1.0324413789846263,0.46344827120894727,0.0013651972681212382,3.779137555225718e-15
0.2018760254679039,0.5,0.6666666666666666,0.606290249591842,0.7655700947395604,0.7738486680192652,1.0343432092501958,0.46344827120894727,0.0013651972681212382,2.214943337660628e-15
0.2018760254679039,1.0,0.5,0.4764782195713758,0.6016548607604452,0.8919911174862489,1.0356772923603397,0.46344827120894727,0.0013651972681212382,1.3680046050299954e-15
0.2018760254679039,2.0,0.3333333333333333,0.32540582291483705,0.41089390245913743,0.9758475748438231,1.037305487383385,0.46344827120894727,0.0013651972681212382,6.380461506874777e-16
0.23598334667821938,0.0,1.0,0.7829699668979525,1.0,0.5348130136082972,1.0290175172878426,0.41453596125489595,0.0010436149369299574,2.193211848094698e-15
0.23598334667821938,0.5,0.6666666666666666,0.5996982841794796,0.7659275700643069,0.7724581595380459,1.0307186284716754,0.41453596125489595,0.0010436149369299574,1.2866368580225934e-15
0.23598334667821938,1.0,0.5,0.47150547302319656,0.6022012247688802,0.8903331045007177,1.0319119125096432,0.41453596125489595,0.0010436149369299574,7.953601949740205e-16
0.23598334667821938,2.0,0.3333333333333333,0.3222422981240885,0.41156405960343506,0.9739720906475294,1.033368267902291,0.41453596125489595,0.0010436149369299574,3.7149713440412834e-16
0.2758531617629184,0.0,1.0,0.7682030111202888,1.0,0.5333019226609801,1.0233144105772585,0.333063008246549,0.0007964549213446152,1.2673594368794623e-15
0.2758531617629184,0.5,0.6666666666666666,0.5888470896337562,0.7665253599761689,0.7701344276467041,1.0246811851425677,0.333063008246549,0.0007964549213446152,7.446511396636733e-16
